bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G39011300209002,391130209002,G3901130020900,39113020900,1,1,1,1,1
G39011300209003,391130209003,G3901130020900,39113020900,1,1,1,1,1
G39011300209004,391130209004,G3901130020900,39113020900,1,1,1,1,1
G39011300210001,391130210001,G3901130021000,39113021000,1,1,1,1,1
G39011300210002,391130210002,G3901130021000,39113021000,1,1,1,1,1
G39011300211001,391130211001,G3901130021100,39113021100,1,1,1,1,1
G39011300211002,391130211002,G3901130021100,39113021100,1,1,1,1,1
G39011300211003,391130211003,G3901130021100,39113021100,0.997331226995,0.99772320303,0.99737166295,0.99747066471,0.996449334931
G39011300211003,391130211003,G3901130002900,39113002900,0.002668773005,0.00227679697,0.00262833705,0.00252933529,0.003550665069
G39011300212001,391130212001,G3901130021200,39113021200,1,1,1,1,1
G39011300213011,391130213011,G3901130021301,39113021301,1,1,1,1,1
G39011300213012,391130213012,G3901130021301,39113021301,1,1,1,1,1
G39011300213013,391130213013,G3901130021301,39113021301,1,1,1,1,1
G39011300213021,391130213021,G3901130021302,39113021302,1,1,1,1,1
G39011300213022,391130213022,G3901130021302,39113021302,1,1,1,1,1
G39011300214001,391130214001,G3901130021400,39113021400,1,1,1,1,1
G39011300214002,391130214002,G3901130021400,39113021400,1,1,1,1,1
G39011300214003,391130214003,G3901130021400,39113021400,1,1,1,1,1
G39011300215011,391130215011,G3901130021501,39113021501,1,1,1,1,1
G39011300215012,391130215012,G3901130021501,39113021501,1,1,1,1,1
G39011300215013,391130215013,G3901130021501,39113021501,1,1,1,1,1
G39011300215021,391130215021,G3901130021502,39113021502,1,1,1,1,1
G39011300216011,391130216011,G3901130021601,39113021601,1,1,1,1,1
G39011300216012,391130216012,G3901130021601,39113021601,1,1,1,1,1
G39011300216021,391130216021,G3901130021602,39113021602,1,1,1,1,1
G39011300216022,391130216022,G3901130021602,39113021602,1,1,1,1,1
G39011300216023,391130216023,G3901130021602,39113021602,1,1,1,1,1
G39011300217001,391130217001,G3901130021700,39113021700,1,1,1,1,1
G39011300217002,391130217002,G3901130021700,39113021700,1,1,1,1,1
G39011300218001,391130218001,G3901130021800,39113021800,1,1,1,1,1
G39011300219001,391130219001,G3901130021900,39113021900,1,1,1,1,1
G39011300219002,391130219002,G3901130021900,39113021900,1,1,1,1,1
G39011300301001,391130301001,G3901130030100,39113030100,1,1,1,1,1
G39011300301002,391130301002,G3901130030100,39113030100,1,1,1,1,1
G39011300301003,391130301003,G3901130030100,39113030100,1,1,1,1,0.998745471231
G39011300301003,391130301003,G3901130020200,39113020200,0,0,0,0,0.00115551029
G39011300301003,391130301003,G3901130020400,39113020400,0,0,0,0,9.9018479e-5
G39011300302001,391130302001,G3901130030200,39113030200,1,1,1,1,1
G39011300302002,391130302002,G3901130030200,39113030200,1,1,1,1,1
G39011300401011,391130401011,G3901130040101,39113040101,1,1,1,1,1
G39011300401012,391130401012,G3901130040101,39113040101,1,1,1,1,1
G39011300401021,391130401021,G3901130040102,39113040102,1,1,1,1,1
G39011300401031,391130401031,G3901130040103,39113040103,1,1,1,1,1
G39011300402011,391130402011,G3901130040201,39113040201,1,1,1,1,1
G39011300402012,391130402012,G3901130040201,39113040201,1,1,1,1,1
G39011300402031,391130402031,G3901130040203,39113040203,1,1,1,1,1
G39011300402032,391130402032,G3901130040203,39113040203,1,1,1,1,1
G39011300402041,391130402041,G3901130040204,39113040204,1,1,1,1,0.991099861687
G39011300402041,391130402041,G3901130040103,39113040103,0,0,0,0,0.008900138313
G39011300402042,391130402042,G3901130040204,39113040204,1,1,1,1,1
G39011300402043,391130402043,G3901130040204,39113040204,1,1,1,1,1
G39011300403021,391130403021,G3901130040302,39113040302,1,1,1,1,1
G39011300403022,391130403022,G3901130040302,39113040302,1,1,1,1,1
G39011300403023,391130403023,G3901130040302,39113040302,1,1,1,1,1
G39011300403031,391130403031,G3901130040303,39113040303,1,1,1,1,1
G39011300403032,391130403032,G3901130040303,39113040303,1,1,1,1,1
G39011300403033,391130403033,G3901130040303,39113040303,1,1,1,1,1
G39011300403034,391130403034,G3901130040303,39113040303,1,1,1,1,1
G39011300403051,391130403051,G3901130040305,39113040305,1,1,1,1,1
G39011300403052,391130403052,G3901130040305,39113040305,1,1,1,1,1
G39011300403061,391130403061,G3901130040306,39113040306,1,1,1,1,1
G39011300403062,391130403062,G3901130040306,39113040306,1,1,1,1,1
G39011300403063,391130403063,G3901130040306,39113040306,1,1,1,1,1
G39011300404011,391130404011,G3901130040401,39113040401,1,1,1,1,1
G39011300404012,391130404012,G3901130040401,39113040401,1,1,1,1,1
G39011300404013,391130404013,G3901130040401,39113040401,1,1,1,1,1
G39011300404031,391130404031,G3901130040403,39113040403,1,1,1,1,1
G39011300404032,391130404032,G3901130040403,39113040403,1,1,1,1,1
G39011300404051,391130404051,G3901130040405,39113040405,1,1,1,1,0.973670984505
G39011300404051,391130404051,G3901130050103,39113050103,0,0,0,0,0.026329015495
G39011300404052,391130404052,G3901130040405,39113040405,1,1,1,1,1
G39011300404053,391130404053,G3901130040405,39113040405,1,1,1,1,1
G39011300404061,391130404061,G3901130040406,39113040406,1,1,1,1,1
G39011300404062,391130404062,G3901130040406,39113040406,1,1,1,1,1
G39011300404063,391130404063,G3901130040406,39113040406,1,1,1,1,1
G39011300501011,391130501011,G3901130050101,39113050101,1,1,1,1,1
G39011300501012,391130501012,G3901130050101,39113050101,1,1,1,1,1
G39011300501041,391130501041,G3901130050104,39113050104,1,1,1,1,1
G39011300501042,391130501042,G3901130050104,39113050104,1,1,1,1,1
G39011300501051,391130501051,G3901130050105,39113050105,1,1,1,1,1
G39011300501052,391130501052,G3901130050105,39113050105,1,1,1,1,1
G39011300501061,391130501061,G3901130050103,39113050103,1,1,1,1,1
G39011300501062,391130501062,G3901130050103,39113050103,1,1,1,1,1
G39011300501063,391130501063,G3901130050103,39113050103,1,1,1,1,1
G39011300501071,391130501071,G3901130050103,39113050103,1,1,1,1,0.998546632303
G39011300501071,391130501071,G3901130040405,39113040405,0,0,0,0,0.001453367697
G39011300501072,391130501072,G3901130050103,39113050103,1,1,1,1,1
G39011300503011,391130503011,G3901130050301,39113050301,1,1,1,1,1
G39011300503012,391130503012,G3901130050301,39113050301,1,1,1,1,0.999169822978
G39011300503012,391130503012,G3901130030100,39113030100,0,0,0,0,8.30177022e-4
G39011300503021,391130503021,G3901130050302,39113050302,1,1,1,1,1
G39011300503022,391130503022,G3901130050302,39113050302,1,1,1,1,1
G39011300503023,391130503023,G3901130050302,39113050302,1,1,1,1,1
G39011300503031,391130503031,G3901130050303,39113050303,1,1,1,1,1
G39011300503032,391130503032,G3901130050303,39113050303,1,1,1,1,1
G39011300503033,391130503033,G3901130050303,39113050303,1,1,1,1,1
G39011300504011,391130504011,G3901130050401,39113050401,1,1,1,1,1
G39011300504012,391130504012,G3901130050401,39113050401,1,1,1,1,1
G39011300504021,391130504021,G3901130050402,39113050402,1,1,1,1,1
G39011300504022,391130504022,G3901130050402,39113050402,1,1,1,1,1
G39011300504023,391130504023,G3901130050402,39113050402,1,1,1,1,1
G39011300505021,391130505021,G3901130050502,39113050502,1,1,1,1,1
G39011300505022,391130505022,G3901130050502,39113050502,1,1,1,1,1
G39011300505031,391130505031,G3901130050503,39113050503,1,1,1,1,1
G39011300505032,391130505032,G3901130050503,39113050503,1,1,1,1,1
G39011300505033,391130505033,G3901130050503,39113050503,1,1,1,1,1
G39011300505041,391130505041,G3901130050504,39113050504,1,1,1,1,1
G39011300505042,391130505042,G3901130050504,39113050504,1,1,1,1,1
G39011300505043,391130505043,G3901130050504,39113050504,1,1,1,1,1
G39011300505044,391130505044,G3901130050504,39113050504,1,1,1,1,0.99937537116
G39011300505044,391130505044,G3901130050103,39113050103,0,0,0,0,6.2462884e-4
G39011300506001,391130506001,G3901130050600,39113050600,1,1,1,1,1
G39011300506002,391130506002,G3901130050600,39113050600,1,1,1,1,1
G39011300506003,391130506003,G3901130060100,39113060100,0.440707451435,0.451754385965,0.466089466089,0.448030987734,0.673296459641
G39011300506003,391130506003,G3901130050600,39113050600,0.559292548565,0.548245614035,0.533910533911,0.551969012266,0.326703540359
G39011300601001,391130601001,G3901130060100,39113060100,1,1,1,1,1
G39011300601002,391130601002,G3901130060100,39113060100,1,1,1,1,1
G39011300602001,391130602001,G3901130060200,39113060200,1,1,1,1,1
G39011300603001,391130603001,G3901130060300,39113060300,1,1,1,1,1
G39011300603002,391130603002,G3901130060300,39113060300,1,1,1,1,1
G39011300603003,391130603003,G3901130060300,39113060300,1,1,1,1,1
G39011300701011,391130701011,G3901130070101,39113070101,1,1,1,1,1
G39011300701012,391130701012,G3901130070101,39113070101,1,1,1,1,1
G39011300701013,391130701013,G3901130070101,39113070101,1,1,1,1,1
G39011300701021,391130701021,G3901130070102,39113070102,1,1,1,1,1
G39011300701022,391130701022,G3901130070102,39113070102,1,1,1,1,1
G39011300702011,391130702011,G3901130070201,39113070201,1,1,1,1,1
G39011300702021,391130702021,G3901130070202,39113070202,1,1,1,1,1
G39011300702022,391130702022,G3901130070202,39113070202,1,1,1,1,1
G39011300703001,391130703001,G3901130070300,39113070300,1,1,1,1,1
G39011300703002,391130703002,G3901130070300,39113070300,1,1,1,1,1
G39011300703003,391130703003,G3901130070300,39113070300,1,1,1,1,1
G39011300704001,391130704001,G3901130070400,39113070400,1,1,1,1,1
G39011300704002,391130704002,G3901130070400,39113070400,1,1,1,1,1
G39011300705001,391130705001,G3901130070500,39113070500,1,1,1,1,1
G39011300705002,391130705002,G3901130070500,39113070500,1,1,1,1,1
G39011300705003,391130705003,G3901130070500,39113070500,1,1,1,1,1
G39011300706001,391130706001,G3901130070600,39113070600,1,1,1,1,0.998100380682
G39011300706001,391130706001,G3901130070102,39113070102,0,0,0,0,0.001899619318
G39011300707001,391130707001,G3901130070700,39113070700,1,1,1,1,1
G39011300707002,391130707002,G3901130070700,39113070700,1,1,1,1,1
G39011300707003,391130707003,G3901130070700,39113070700,1,1,1,1,1
G39011300801001,391130801001,G3901130080100,39113080100,1,1,1,1,1
G39011300801002,391130801002,G3901130080100,39113080100,1,1,1,1,1
G39011300801003,391130801003,G3901130080100,39113080100,1,1,1,1,1
G39011300801004,391130801004,G3901130080100,39113080100,1,1,1,1,1
G39011300801005,391130801005,G3901130080100,39113080100,1,1,1,1,1
G39011300802001,391130802001,G3901130080200,39113080200,1,1,1,1,1
G39011300802002,391130802002,G3901130080200,39113080200,1,1,1,1,0.999936406221
G39011300802002,391130802002,G3901130120103,39113120103,0,0,0,0,6.3593779e-5
G39011300802003,391130802003,G3901130080200,39113080200,1,1,1,1,1
G39011300803001,391130803001,G3901130080300,39113080300,1,1,1,1,1
G39011300803002,391130803002,G3901130080300,39113080300,1,1,1,1,1
G39011300804001,391130804001,G3901130080400,39113080400,1,1,1,1,1
G39011300804002,391130804002,G3901130080400,39113080400,1,1,1,1,1
G39011300804003,391130804003,G3901130080400,39113080400,1,1,1,1,1
G39011300805001,391130805001,G3901130080500,39113080500,1,1,1,1,1
G39011300805002,391130805002,G3901130080500,39113080500,1,1,1,1,1
G39011300805003,391130805003,G3901130080500,39113080500,1,1,1,1,1
G39011300805004,391130805004,G3901130080500,39113080500,1,1,1,1,1
G39011300805005,391130805005,G3901130080500,39113080500,1,1,1,1,1
G39011300805006,391130805006,G3901130080500,39113080500,1,1,1,1,1
G39011300806001,391130806001,G3901130080600,39113080600,1,1,1,1,1
G39011300806002,391130806002,G3901130080600,39113080600,1,1,1,1,0.99807456265
G39011300806002,391130806002,G3901130080500,39113080500,0,0,0,0,0.00192543735
G39011300807001,391130807001,G3901130080700,39113080700,1,1,1,1,1
G39011300807001,391130807001,G3901130100101,39113100101,0,0,0,0,0
G39011300807002,391130807002,G3901130080700,39113080700,1,1,1,1,1
G39011300807003,391130807003,G3901130080700,39113080700,1,1,1,1,1
G39011300903021,391130903021,G3901130090302,39113090302,1,1,1,1,1
G39011300903022,391130903022,G3901130090302,39113090302,1,1,1,1,1
G39011300903023,391130903023,G3901130090302,39113090302,1,1,1,1,1
G39011300903024,391130903024,G3901130090302,39113090302,1,1,1,1,1
G39011300903025,391130903025,G3901130090302,39113090302,1,1,1,1,1
G39011300903031,391130903031,G3901130090303,39113090303,1,1,1,1,1
G39011300903032,391130903032,G3901130090303,39113090303,1,1,1,1,1
G39011300903041,391130903041,G3901130090304,39113090304,1,1,1,1,1
G39011300903042,391130903042,G3901130090304,39113090304,1,1,1,1,1
G39011300903043,391130903043,G3901130090304,39113090304,1,1,1,1,1
G39011300903044,391130903044,G3901130090304,39113090304,1,1,1,1,1
G39011300906001,391130906001,G3901130090600,39113090600,1,1,1,1,1
G39011300906002,391130906002,G3901130090600,39113090600,1,1,1,1,1
G39011300907001,391130907001,G3901130090700,39113090700,1,1,1,1,1
G39011300908001,391130908001,G3901130090800,39113090800,1,1,1,1,1
G39011300908002,391130908002,G3901130090800,39113090800,1,1,1,1,1
G39011300909001,391130909001,G3901130090900,39113090900,1,1,1,1,1
G39011300909002,391130909002,G3901130090900,39113090900,1,1,1,1,1
G39011300910001,391130910001,G3901130091000,39113091000,1,1,1,1,1
G39011300910002,391130910002,G3901130091000,39113091000,1,1,1,1,1
G39011300911001,391130911001,G3901130091100,39113091100,1,1,1,1,0.993752145654
G39011300911001,391130911001,G3901130090700,39113090700,0,0,0,0,0.006247854346
G39011300911002,391130911002,G3901130091100,39113091100,1,1,1,1,1
G39011301001011,391131001011,G3901130100101,39113100101,1,1,1,1,1
G39011301001012,391131001012,G3901130100101,39113100101,1,1,1,1,1
G39011301001013,391131001013,G3901130100101,39113100101,1,1,1,1,1
G39011301001014,391131001014,G3901130100101,39113100101,1,1,1,1,1
G39011301001021,391131001021,G3901130100102,39113100102,1,1,1,1,1
G39011301001022,391131001022,G3901130100102,39113100102,1,1,1,1,0.975446840318
G39011301001022,391131001022,G3901130100201,39113100201,0,0,0,0,0.024553159682
G39011301001023,391131001023,G3901130100102,39113100102,1,1,1,1,1
G39011301002011,391131002011,G3901130100201,39113100201,1,1,1,1,1
G39011301002012,391131002012,G3901130100201,39113100201,1,1,1,1,1
G39011301002013,391131002013,G3901130100201,39113100201,1,1,1,1,1
G39011301002021,391131002021,G3901130100202,39113100202,1,1,1,1,1
G39011301002022,391131002022,G3901130100202,39113100202,1,1,1,1,1
G39011301002031,391131002031,G3901130100203,39113100203,1,1,1,1,1
G39011301002032,391131002032,G3901130100203,39113100203,1,1,1,1,1
G39011301002033,391131002033,G3901130100203,39113100203,1,1,1,1,1
G39011301003011,391131003011,G3901130100301,39113100301,1,1,1,1,1
G39011301003012,391131003012,G3901130100301,39113100301,1,1,1,1,1
G39011301003013,391131003013,G3901130100301,39113100301,1,1,1,1,1
G39011301003021,391131003021,G3901130100302,39113100302,1,1,1,1,1
G39011301003022,391131003022,G3901130100302,39113100302,1,1,1,1,1
G39011301004001,391131004001,G3901130100400,39113100400,1,1,1,1,1
G39011301004002,391131004002,G3901130100400,39113100400,1,1,1,1,1
G39011301004003,391131004003,G3901130100400,39113100400,1,1,1,1,1
G39011301101001,391131101001,G3901130110100,39113110100,1,1,1,1,1
G39011301102011,391131102011,G3901130110201,39113110201,1,1,1,1,1
G39011301102012,391131102012,G3901130110201,39113110201,1,1,1,1,1
G39011301102013,391131102013,G3901130110201,39113110201,1,1,1,1,1
G39011301102021,391131102021,G3901130110202,39113110202,1,1,1,1,1
G39011301102021,391131102021,G3901130100101,39113100101,0,0,0,0,0
G39011301102022,391131102022,G3901130110202,39113110202,1,1,1,1,1
G39011301150021,391131150021,G3901130115002,39113115002,1,1,1,1,1
G39011301150022,391131150022,G3901130115002,39113115002,1,1,1,1,0.996130272507
G39011301150022,391131150022,G3901130110202,39113110202,0,0,0,0,0.003869727493
G39011301150111,391131150111,G3901130115011,39113115011,1,1,1,1,1
G39011301150112,391131150112,G3901130115011,39113115011,1,1,1,1,1
G39011301150113,391131150113,G3901130115011,39113115011,1,1,1,1,1
G39011301150121,391131150121,G3901130115012,39113115012,1,1,1,1,0.992072032802
G39011301150121,391131150121,G3901130110202,39113110202,0,0,0,0,0.007927967198
G39011301150122,391131150122,G3901130115012,39113115012,1,1,1,1,1
G39011301150123,391131150123,G3901130115012,39113115012,1,1,1,1,0.998576078892
G39011301150123,391131150123,G3901130110201,39113110201,0,0,0,0,0.001423921108
G39011301201011,391131201011,G3901130120101,39113120101,1,1,1,1,1
G39011301201012,391131201012,G3901130120101,39113120101,1,1,1,1,1
G39011301201013,391131201013,G3901130120101,39113120101,1,1,1,1,1
G39011301201021,391131201021,G3901130120102,39113120102,1,1,1,1,1
G39011301201022,391131201022,G3901130120102,39113120102,1,1,1,1,1
G39011301201023,391131201023,G3901130120102,39113120102,1,1,1,1,1
G39011301201031,391131201031,G3901130120103,39113120103,1,1,1,1,0.999917103073
G39011301201031,391131201031,G3901130080100,39113080100,0,0,0,0,8.2896927e-5
G39011301201032,391131201032,G3901130120103,39113120103,1,1,1,1,1
G39011301250001,391131250001,G3901130125000,39113125000,1,1,1,1,1
G39011301250002,391131250002,G3901130125000,39113125000,1,1,1,1,1
G39011301250003,391131250003,G3901130125000,39113125000,1,1,1,1,1
G39011301251021,391131251021,G3901130125102,39113125102,1,1,1,1,1
G39011301251022,391131251022,G3901130125102,39113125102,1,1,1,1,1
G39011301251023,391131251023,G3901130125102,39113125102,1,1,1,1,1
G39011301251024,391131251024,G3901130125102,39113125102,1,1,1,1,1
G39011301251031,391131251031,G3901130125101,39113125101,1,1,1,1,1
G39011301251041,391131251041,G3901130125101,39113125101,1,1,1,1,1
G39011301251042,391131251042,G3901130125101,39113125101,1,1,1,1,1
G39011301301011,391131301011,G3901130130101,39113130101,1,1,1,1,1
G39011301301012,391131301012,G3900370570102,39037570102,0,0,0,0,1.02176072e-4
G39011301301012,391131301012,G3901130130101,39113130101,1,1,1,1,0.999897823928
G39011301301021,391131301021,G3901130130102,39113130102,1,1,1,1,1
G39011301301022,391131301022,G3901130130102,39113130102,1,1,1,1,1
G39011301301023,391131301023,G3901130130102,39113130102,1,1,1,1,1
